# ----------------------------------------
# 1 Master View
# Product Details
# 20220101-20221231
# ----------------------------------------

Product SKU,Product,Product Brand,Product Category Level 1,Product Revenue,Quantity,Avg. Price
GGOEGAEJ148212,Google PNW Campus Unisex Tee,Google,Apparel,US$20.00,2,US$10.00
GGOEGAEJ163318,Google Charcoal Unisex Badge Tee,Google,Apparel,US$20.00,1,US$20.00
GGOEGAER141012,Google Chicago Campus Unisex Tee,Google,Apparel,US$20.00,2,US$10.00
GGOEGALB202313,InfraMod Black Fitted Organic Tee,(not set),InfraMod,US$20.00,1,US$20.00
GGOEGALB202316,InfraMod Black Fitted Organic Tee,(not set),InfraMod,US$20.00,1,US$20.00
GGOEGALJ148113,Google PNW Campus Ladies Tee,Google,Clearance,US$20.00,2,US$10.00
GGOEGALJ202114,InfraMod Grey Fitted Organic Tee,(not set),InfraMod,US$20.00,1,US$20.00
GGOEGALL146113,Google LA Campus Ladies Tee,Google,Clearance,US$20.00,2,US$10.00
GGOEGAXB113328,Google Toddler FC Tee Charcoal,Google,Apparel,US$20.00,1,US$20.00
GGOEGAXB113330,Google Toddler FC Tee Charcoal,Google,Apparel,US$20.00,1,US$20.00
GGOEGAYN127114,Google Beekeepers Youth Tee Pink,Google,Google Beekeepers Youth Tee Pink,US$20.00,2,US$10.00
GGOEGBBR186699,Google Red Canvas Pouch,Google,Fun,US$20.00,4,US$5.00
GGOEGFKA086699,Google Emoji Sticker Pack,Google,Google Emoji Sticker Pack,US$20.00,4,US$5.00
9196695,Google Youth Hero Tee Grey,Google,Apparel,US$19.20,1,US$19.20
9203439,Google Speckled Mug,(not set),Apparel,US$19.20,2,US$9.60
GGOEGAXQ134629,Google Toddler Tee White,Google,Apparel,US$19.20,1,US$19.20
GGOEGAXQ134630,Google Toddler Tee White,Google,Apparel,US$19.20,1,US$19.20
GGOEGBBD122099,Google Confetti Accessory Pouch,Google,Collections,US$19.20,2,US$9.60
GGOEGDHQ174699,Super G Bamboo Lid Bottle,(not set),Bags,US$19.20,2,US$9.60
GGOEGDWJ178299,Google Speckled Mug,(not set),Apparel,US$19.20,2,US$9.60
GGOEGDWJ178299,Google Speckled Mug,(not set),Collections,US$19.20,2,US$9.60
GGOEGFBA202499,Chrome Dino Holiday Sweater Ornament,Chrome Dino,Chrome Dino Holiday Sweater Ornament,US$19.20,2,US$9.60
GGOEACBA104599,Android SM S/F18 Sticker Sheet,Android,Apparel,US$18.90,11,US$1.72
9195945,Google Campus Bike Tote Navy,Google,Clearance,US$18.48,3,US$6.16
9202846,Google Bike Youth Tee,Google,Apparel,US$18.40,1,US$18.40
9206604,Chrome Dino Glow-in-the-Dark Youth Tee,Google,Apparel,US$18.40,1,US$18.40
GGOEAAXL129928,Android Pocket Toddler Tee Navy,Android,Apparel,US$18.40,1,US$18.40
GGOECCBA180499,Google Cloud Zipper Pull,Google Cloud,New,US$18.00,4,US$4.50
GGOEGAKA126399,Google Mural Sticker Sheet,Google,Collections,US$18.00,7,US$2.57
9195548,Android Buoy Bottle,Android,Drinkware,US$17.92,4,US$4.48
9195790,YouTube Icon Tee Charcoal,YouTube,Apparel,US$17.60,1,US$17.60
9195797,YouTube Icon Tee Grey,YouTube,Apparel,US$17.60,1,US$17.60
9197033,Android Pocket Onesie White,Android,Apparel,US$17.60,1,US$17.60
9201652,Android Lidded Tumbler,Android,New,US$17.60,1,US$17.60
9201660,Google Earth Day Hemp Tote,Google,Collections,US$17.60,1,US$17.60
GGOEGAEC090712,Google Tee Blue,Google,Google Tee Blue,US$17.60,2,US$8.80
GGOEGDHA170099,Google Rainbow Bottle,Google,New,US$17.60,1,US$17.60
GGOEGOAB177399,Google Maps Wheat Pen,(not set),Women's,US$17.50,10,US$1.75
9203351,Chrome Dino Sticker Sheet,(not set),New,US$17.40,7,US$2.49
GGOEGAXA123610,Google Crew Combed Cotton Sock,Google,Accessories,US$17.00,1,US$17.00
9200360,Google Grey Women's Tee,Google,Apparel,US$16.80,1,US$16.80
9200368,Google Maps Pin Tee,Google,Apparel,US$16.80,1,US$16.80
GGOEGAEJ163313,Google Charcoal Unisex Badge Tee,Google,Apparel,US$16.80,1,US$16.80
GGOEGAEJ163317,Google Charcoal Unisex Badge Tee,Google,Apparel,US$16.80,1,US$16.80
GGOEGAEQ120116,Google Unisex 3/4 Raglan Red,Google,Clearance,US$16.80,1,US$16.80
GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Google,Google Laptop and Cell Phone Stickers,US$16.80,7,US$2.40
GGOEYOAA101499,YouTube Pen 2-Pack,YouTube,Shop by Brand,US$16.80,5,US$3.36
GGOEYOLB151999,YouTube Jotter Task Pad,YouTube,Collections,US$16.80,6,US$2.80
GGOEGOCA121799,Google Campus Bike Grid Task Pad,Google,Clearance,US$16.38,2,US$8.19
9195912,Womens Google Striped LS,Google,Clearance,US$16.24,1,US$16.24
GGOEGALQ118115,Womens Google Striped LS,Google,Womens Google Striped LS,US$16.24,1,US$16.24
GGOEAFBA115499,Android Techie 3D Framed Art,Android,Men's,US$16.00,1,US$16.00
GGOEAFBA115599,Android Super Hero 3D Framed Art,Android,Lifestyle,US$16.00,1,US$16.00
GGOEAFBA115599,Android Super Hero 3D Framed Art,Android,Men's,US$16.00,1,US$16.00
GGOEAFBA115599,Android Super Hero 3D Framed Art,Android,Small Goods,US$16.00,1,US$16.00
GGOEAFBA115599,Android Super Hero 3D Framed Art,Android,View All-Campus Collection,US$16.00,1,US$16.00
GGOEGBBJ131999,Google Cork Pencil Pouch,Google,New,US$16.00,2,US$8.00
GGOEGBJB099799,Google Packable Bag Black,Google,Apparel,US$16.00,1,US$16.00
GGOEGCBA105099,Google Magnet,Google,Clearance,US$16.00,2,US$8.00
GGOEGCBA139199,Google Keychain,Google,Google Keychain,US$16.00,2,US$8.00
9196895,Google Cork Passport Holder,Google,Collections,US$15.68,1,US$15.68
GGOEGOLK191599,CPD Notebook,(not set),REWS CPD Swag,US$15.00,1,US$15.00
9195883,Unisex Google Pocket Tee Grey,Google,Collections,US$14.50,1,US$14.50
9203347,Google Speckled Pom Hat Red,(not set),New,US$14.40,1,US$14.40
9204090,Google Bike Cap,Google,New,US$14.40,1,US$14.40
GGOEGCKA182899,Google Bike Party Sticker Sheet,Google,Google Bike Party Sticker Sheet,US$14.40,4,US$3.60
GGOEGDHJ174799,Google Bamboo Lid Recycled Bottle,(not set),Apparel,US$14.40,2,US$7.20
9196412,Google Beekeepers Tee Mint,Google,Clearance,US$14.00,1,US$14.00
9196413,Google Beekeepers Tee Mint,Google,Clearance,US$14.00,1,US$14.00
9196415,Google Beekeepers Tee Mint,Google,Clearance,US$14.00,1,US$14.00
9196434,Stan and Friends Onesie Green,Google,Clearance,US$14.00,1,US$14.00
9196453,Google Beekeepers Onesie Pink,Google,Clearance,US$14.00,1,US$14.00
9197371,Google Infant Hero Tee Olive,Google,Apparel,US$14.00,1,US$14.00
GGOEGAWH126846,Stan and Friends Onesie Green,Google,Clearance,US$14.00,1,US$14.00
GGOEGFKA086699,Google Emoji Sticker Pack,Google,Small Goods,US$14.00,3,US$4.67
GGOEGOAQ101299,Google Pen White,Google,New,US$14.00,10,US$1.40
9197565,Google PNW Campus Tote,Google,View All-Campus Collection,US$13.86,2,US$6.93
GGOEACBA104999,Android Hipster Pin,Android,Collections,US$13.44,3,US$4.48
GGOEACBA104999,Android Hipster Pin,Android,Lifestyle,US$13.44,3,US$4.48
GGOEGAYH135914,Google Youth Badge Tee Olive,Google,Apparel,US$13.44,1,US$13.44
9201614,Google Soft Frisbee Red,Google,Shop by Brand,US$13.00,3,US$4.33
9203667,Google Cloud Zipper Pull,Google Cloud,Lifestyle,US$13.00,3,US$4.33
9201605,Google Wooden Yo-Yo,Google,Shop by Brand,US$12.80,4,US$3.20
9201699,Google Cambridge Campus Patch Set,Google,Campus Collection,US$12.80,1,US$12.80
9201700,Google Mountain View Campus Patch Set,Google,Campus Collection,US$12.80,1,US$12.80
9201701,Google Seattle Campus Patch Set,Google,Campus Collection,US$12.80,1,US$12.80
9201702,Google Los Angeles Campus Patch Set,Google,Campus Collection,US$12.80,1,US$12.80
9201704,Google Chicago Campus Patch Set,Google,Campus Collection,US$12.80,1,US$12.80
9201707,Google Austin Campus Patch Set,Google,Campus Collection,US$12.80,1,US$12.80
GGOEGBBA175499,Google Recycled Drawstring Bag,(not set),Bags,US$12.80,2,US$6.40
GGOEGBBA175499,Google Recycled Drawstring Bag,(not set),Drinkware,US$12.80,2,US$6.40
GGOEGBBJ131999,Google Cork Pencil Pouch,Google,Apparel,US$12.80,2,US$6.40
GGOEGCBA139299,Google Lapel Pin,Google,Google Lapel Pin,US$12.80,2,US$6.40
GGOEGCBA169299,Google Seattle Campus Patch Set,Google,Campus Collection,US$12.80,1,US$12.80
GGOEGCBA169499,Google Kirkland Campus Patch Set,Google,Campus Collection,US$12.80,1,US$12.80
GGOEGCBA195199,Chrome Dino Keychain,Chrome Dino,Chrome Dino Keychain,US$12.80,2,US$6.40
GGOEGCBB184199,Super G Retractable Badge Lanyard,Super G,Super G Retractable Badge Lanyard,US$12.80,2,US$6.40
GGOEGOCJ190899,Google Recycled Gray Notebook,Google,Google Recycled Gray Notebook,US$12.80,2,US$6.40
GGOEYKBA182199,YouTube Kids Coloring Pencils,YouTube,New,US$12.80,4,US$3.20
GGOEGOAA101199,Google Clear Pen 4-Pack,Google,Office,US$12.60,4,US$3.15
9197564,Google PNW Campus Ladies Tee,Google,Clearance,US$12.50,1,US$12.50
GGOEGAEB110012,Google Tee F/C Black,Google,Google Tee F,US$12.32,1,US$12.32
GGOEGAEL090813,Google Bike Tee Navy,Google,Collections,US$12.32,1,US$12.32
GGOEGBJD133999,Google Cambridge Campus Tote,Google,Google Cambridge Campus Tote,US$12.32,2,US$6.16
9202837,Google Ombre Pen,Google,New,US$12.25,8,US$1.53
GGOEGCKC146399,Google LA Campus Sticker,Google,View All-Campus Collection,US$12.04,10,US$1.20
9195207,Google Tudes Recycled Tee,Google,Apparel,US$12.00,1,US$12.00
9195208,Google Tudes Recycled Tee,Google,Apparel,US$12.00,1,US$12.00
9196620,Google Heather Green Speckled Tee,Google,Apparel,US$12.00,1,US$12.00
9196627,Google Navy Speckled Tee,Google,Apparel,US$12.00,1,US$12.00
9196634,Google Red Speckled Tee,Google,Apparel,US$12.00,1,US$12.00
GGOEGAAC134414,Google Navy Speckled Tee,Google,Clearance,US$12.00,1,US$12.00
GGOEGAAC134415,Google Navy Speckled Tee,Google,Clearance,US$12.00,1,US$12.00
GGOEGAEJ104016,Google Tudes Recycled Tee,Google,Apparel,US$12.00,1,US$12.00
GGOEGFKA086699,Google Emoji Sticker Pack,Google,Shop by Brand,US$12.00,3,US$4.00
GGOEGOCA121499,Google Color Block Notebook,Google,Collections,US$12.00,1,US$12.00
9195894,Google Striped Tank,Google,Clearance,US$11.60,1,US$11.60
9196406,Android Garden Tee Orange,Android,Clearance,US$11.60,1,US$11.60
9196419,Flamingo and Friends Tee Blue,Google,Clearance,US$11.60,1,US$11.60
GGOEGAEC126615,Flamingo and Friends Tee Blue,Google,Clearance,US$11.60,1,US$11.60
GGOEGAEJ117515,Unisex Google Pocket Tee Grey,Google,Collections,US$11.60,1,US$11.60
GGOEGAEM126418,Android Garden Tee Orange,Android,Clearance,US$11.60,1,US$11.60
9184819,YouTube Kids Tee Black,YouTube,Apparel,US$11.20,1,US$11.20
9196782,Google Maps Pin,Google,New,US$11.20,2,US$5.60
9196923,Google Cambridge Campus Bottle,Google,View All-Campus Collection,US$11.20,1,US$11.20
9203374,Google Bike Paper Clip Set,(not set),New,US$11.20,4,US$2.80
GGOEGCBA184099,Super G Enamel Pin,Google,Collections,US$11.20,2,US$5.60
GGOEGCBA184099,Super G Enamel Pin,Google,Super G Enamel Pin,US$11.20,2,US$5.60
GGOEGOLB178999,Google Recycled Memo Notebook Set,(not set),Google Recycled Memo Notebook Set,US$11.20,2,US$5.60
9197584,Google Seattle Campus Lapel Pin,Google,View All-Campus Collection,US$10.92,3,US$3.64
GGOEGOAB177399,Google Maps Wheat Pen,(not set),Stationery,US$10.50,6,US$1.75
9180818,Keyboard DOT Sticker,Google,Collections,US$10.40,6,US$1.73
GGOEGBJD122199,Google Confetti Tote White,Google,Collections,US$10.40,1,US$10.40
GGOEYDWB123299,YouTube Play Mug,YouTube,Shop by Brand,US$10.40,1,US$10.40
GGOEGEGC099099,Google Small Cable Organizer Blue,Google,Accessories,US$10.20,4,US$2.55
9195745,Google Mountain View Tee Red,Google,Apparel,US$10.00,1,US$10.00
9196438,Stan and Friends Youth Tee Green,Google,Clearance,US$10.00,1,US$10.00
9196444,Google Beekeepers Youth Tee Pink,Google,Clearance,US$10.00,1,US$10.00
9196445,Google Beekeepers Youth Tee Pink,Google,Clearance,US$10.00,1,US$10.00
9196933,Google Cambridge Campus Ladies Tee,Google,View All-Campus Collection,US$10.00,1,US$10.00
9197006,Google Austin Campus Unisex Tee,Google,View All-Campus Collection,US$10.00,1,US$10.00
9197360,Google Boulder Campus Ladies Tee,Google,Clearance,US$10.00,1,US$10.00
9197361,Google Boulder Campus Ladies Tee,Google,Clearance,US$10.00,1,US$10.00
9197378,Google LA Campus Unisex Tee,Google,Clearance,US$10.00,1,US$10.00
9197560,Google PNW Campus Ladies Tee,Google,Clearance,US$10.00,1,US$10.00
9197597,Google Kirkland Campus Ladies Tee,Google,Clearance,US$10.00,1,US$10.00
9203320,Google Gradient Yellow Sunglasses,(not set),New,US$10.00,2,US$5.00
GGCOGCBC101399,#IamRemarkable Lapel Pin,#IamRemarkable,New,US$10.00,2,US$5.00
GGOEGAED161613,Google Land & Sea Unisex Tee,Google,Clearance,US$10.00,1,US$10.00
GGOEGAED161614,Google Land & Sea Unisex Tee,Google,Clearance,US$10.00,1,US$10.00
GGOEGAEH143915,Google Boulder Campus Unisex Tee,Google,Clearance,US$10.00,1,US$10.00
GGOEGAEH146014,Google LA Campus Unisex Tee,Google,Clearance,US$10.00,1,US$10.00
GGOEGAEH153012,Google Mountain View Campus Unisex Tee,Google,View All-Campus Collection,US$10.00,1,US$10.00
GGOEGAER149214,Google Kirkland Campus Unisex Tee,Google,Clearance,US$10.00,1,US$10.00
GGOEGAER149215,Google Kirkland Campus Unisex Tee,Google,Clearance,US$10.00,1,US$10.00
GGOEGBBC186899,Google Blue Canvas Pouch,Google,Electronics Accessories,US$10.00,2,US$5.00
GGOEGCBD170599,Google Bamboo Phone Holder,Google,Accessories,US$10.00,2,US$5.00
GGOEGHGA174399,Google Gradient Blue Sunglasses,(not set),Google Gradient Blue Sunglasses,US$10.00,2,US$5.00
GGOECCKQ173599,Google Cloud Sticker,Google Cloud,Google Cloud Sticker,US$9.90,7,US$1.41
GGCOGCBA196299,Mewgler At Work Greeting Card,(not set),Mewgler At Work Greeting Card,US$9.60,2,US$4.80
GGOEGCBA194599,Google Rainbow Lanyard,Google,Collections,US$9.60,2,US$4.80
GGOEGCBT136699,Google Yellow YoYo,Google,Shop by Brand,US$9.60,3,US$3.20
GGOEGEBA101699,Google See-No Hear-No Set,Google,Electronics Accessories,US$9.60,1,US$9.60
GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Google,Shop by Brand,US$9.60,4,US$2.40
GGOEGOLC014299,Google Metallic Notebook Set,Google,New,US$9.60,2,US$4.80
GGOEACBA104599,Android SM S/F18 Sticker Sheet,Android,Google,US$9.24,5,US$1.85
9203670,YouTube Zipper Pull,YouTube,Lifestyle,US$9.00,2,US$4.50
GGOEGCBA168999,Google Patch,Google,View All-Campus Collection,US$9.00,2,US$4.50
GGOEYFKA181899,YouTube Classic Sticker Sheet,YouTube,New,US$9.00,7,US$1.29
GGOEACBA104699,Android Lumberjack Pin,Android,New,US$8.96,2,US$4.48
GGOEACBA104999,Android Hipster Pin,Android,View All-Campus Collection,US$8.96,2,US$4.48
GGOEAHPB131110,Android Iconic Hat Black,Android,Shop by Brand,US$8.96,1,US$8.96
GGOEAFKA087599,Android Large Removable Sticker Sheet,Android,New,US$8.82,5,US$1.76
GGOEGDWM147899,Google PNW Campus Mug,Google,View All-Campus Collection,US$8.40,1,US$8.40
GGOEGOAH090199,Google Light Pen Green,Google,Collections,US$8.40,5,US$1.68
GGOEGOAJ101399,Google Pen Grey,Google,Office,US$8.40,6,US$1.40
9196267,Google Small White Gift Bag 5/PK,Google,New,US$8.00,1,US$8.00
9201615,Google Soft Frisbee Blue,Google,Shop by Brand,US$8.00,2,US$4.00
GGOEGABL100799,Google Mouse Pad Navy,Google,Apparel,US$8.00,2,US$4.00
GGOEGCBA105099,Google Magnet,Google,Stationery,US$8.00,1,US$8.00
GGOEGCBA180699,Chrome Dino Zipper Pull,Chrome Dino,Apparel,US$8.00,2,US$4.00
GGOEGCBA180699,Chrome Dino Zipper Pull,Chrome Dino,Chrome Dino Zipper Pull,US$8.00,2,US$4.00
GGOEGCBD170599,Google Bamboo Phone Holder,Google,Google Bamboo Phone Holder,US$8.00,2,US$4.00
GGOEGHGA118599,Google Blue Kids Sunglasses,Google,Clearance,US$8.00,2,US$4.00
GGOEGHGA118599,Google Blue Kids Sunglasses,Google,Men's,US$8.00,2,US$4.00
GGOEGHGA118599,Google Blue Kids Sunglasses,Google,Writing Instruments,US$8.00,2,US$4.00
GGOEGHGA174399,Google Gradient Blue Sunglasses,(not set),Lifestyle,US$8.00,2,US$4.00
GGOEYCBA180799,YouTube Zipper Pull,YouTube,YouTube Zipper Pull,US$8.00,2,US$4.00
9197397,Google LA Campus Lapel Pin,Google,View All-Campus Collection,US$7.56,2,US$3.78
GGOEAFKA087599,Android Large Removable Sticker Sheet,Android,Apparel,US$7.56,4,US$1.89
GGOEGCBA168999,Google Patch,Google,Google Patch,US$7.20,2,US$3.60
GGOEGCBA199099,Google Doogler Patch,Google,New,US$7.20,2,US$3.60
GGOEACBA104599,Android SM S/F18 Sticker Sheet,Android,View All-Campus Collection,US$7.14,4,US$1.78
GGOEGOAC123799,Google Pen Bright Blue,Google,Bags,US$7.00,4,US$1.75
9196921,Google Cambridge Campus Lapel Pin,Google,View All-Campus Collection,US$6.72,2,US$3.36
GGOEACBA104599,Android SM S/F18 Sticker Sheet,Android,Clearance,US$6.72,4,US$1.68
GGOEGCKH148999,Google Seattle Campus Sticker,Google,View All-Campus Collection,US$6.72,6,US$1.12
GGOEGDWM142499,Google Austin Campus Mug,Google,View All-Campus Collection,US$6.72,1,US$6.72
GGOEGOAR090099,Google Light Pen Red,Google,Apparel,US$6.72,4,US$1.68
GGOEGOCA121699,Google Confetti Slim Task Pad,Google,Apparel,US$6.72,2,US$3.36
9196269,Google Pride Sticker,Google,Collections,US$6.60,5,US$1.32
9196900,#IamRemarkable Tote,#IamRemarkable,Bags,US$6.40,1,US$6.40
GGOEGBBJ131999,Google Cork Pencil Pouch,Google,Google Cork Pencil Pouch,US$6.40,1,US$6.40
GGOEGCBA105099,Google Magnet,Google,Writing Instruments,US$6.40,1,US$6.40
GGOEGCBD165799,Google Wooden Yo-Yo,Google,New,US$6.40,2,US$3.20
GGOEGOAH131599,Google Recycled Pen Green,Google,Collections,US$6.40,4,US$1.60
GGOEYCKA182799,YouTube Kids Character Sticker Sheet,YouTube,New,US$6.40,2,US$3.20
9196944,Google Cambridge Campus Tote,Google,View All-Campus Collection,US$6.16,1,US$6.16
9197026,Google Austin Campus Tote,Google,View All-Campus Collection,US$6.16,1,US$6.16
GGOEGCKA126299,Google Pride Sticker,Google,Writing Instruments,US$6.00,4,US$1.50
GGOEGOAQ101299,Google Pen White,Google,Apparel,US$5.60,4,US$1.40
9197946,Google Mountain View Campus Sticker,Google,View All-Campus Collection,US$5.32,4,US$1.33
9184977,YouTube 3 lines Tee Grey,YouTube,Clearance,US$5.28,1,US$5.28
9184981,Google Small Standard Journal Navy,Google,Notebooks & Journals,US$5.20,1,US$5.20
GGOEACBA104599,Android SM S/F18 Sticker Sheet,Android,Google Bike,US$5.04,3,US$1.68
GGOEGABK101099,Google Phone Stand Bamboo,Google,New,US$5.00,1,US$5.00
9203351,Chrome Dino Sticker Sheet,(not set),Chrome Dino Sticker Sheet,US$4.80,2,US$2.40
9203683,Super G Small Cable Organizer,Google,Bags,US$4.80,2,US$2.40
9203683,Super G Small Cable Organizer,Google,Collections,US$4.80,2,US$2.40
GGOEGFKA022299,Keyboard DOT Sticker,Google,New,US$4.80,3,US$1.60
GGOEGFKA201499,Google Classic Sticker Sheet,(not set),Google Bike,US$4.80,2,US$2.40
GGOEGOBB181499,Super G Small Cable Organizer,Google,New,US$4.80,2,US$2.40
9195842,Google Pen Bright Blue,Google,Stationery,US$4.55,3,US$1.52
9195844,Google Pen Lilac,Google,Stationery,US$4.55,3,US$1.52
9195845,Google Pen Grass Green,Google,Stationery,US$4.55,3,US$1.52
GGOEGCKA166399,Google Sticker,Google,Writing Instruments,US$4.50,3,US$1.50
GGOEGPJC019099,Google Frisbee,Google,New,US$4.50,3,US$1.50
9188311,Android Lumberjack Pin,Android,Accessories,US$4.48,1,US$4.48
9188314,Android Hipster Pin,Android,Accessories,US$4.48,1,US$4.48
GGOEACBA104699,Android Lumberjack Pin,Android,Clearance,US$4.48,1,US$4.48
GGOEACBA104699,Android Lumberjack Pin,Android,Collections,US$4.48,1,US$4.48
GGOEACBA104699,Android Lumberjack Pin,Android,Men's,US$4.48,1,US$4.48
GGOEACBA104699,Android Lumberjack Pin,Android,View All-Campus Collection,US$4.48,1,US$4.48
GGOEACBA104699,Android Lumberjack Pin,Android,Women's,US$4.48,1,US$4.48
GGOEACBA104999,Android Hipster Pin,Android,New,US$4.48,1,US$4.48
GGOEACBA104999,Android Hipster Pin,Android,Women's,US$4.48,1,US$4.48
9195843,Google Pen Neon Coral,Google,Stationery,US$4.20,3,US$1.40
GGOEAOAL129199,Android Iconic Pen,Android,Apparel,US$4.20,3,US$1.40
GGOEGCBB139999,Google NYC Campus Lapel Pin,Google,View All-Campus Collection,US$4.20,1,US$4.20
9201617,Google Soft Frisbee Yellow,Google,Shop by Brand,US$4.00,1,US$4.00
GGOEGABK101099,Google Phone Stand Bamboo,Google,Fun,US$4.00,1,US$4.00
GGOEGCKA198299,Google Hologram MTV Campus Sticker,Google,Apparel,US$4.00,2,US$2.00
GGOEGFKA022299,Super G Keyboard Sticker,Google,Super G Keyboard Sticker,US$4.00,2,US$2.00
GGOEGFKA086699,Google Emoji Sticker Pack,Google,Stationery,US$4.00,1,US$4.00
GGOEGFKA086699,Google Emoji Sticker Pack,Google,View All-Campus Collection,US$4.00,1,US$4.00
GGOEGFKA196399,For Everyone Sticker,Google,For Everyone Sticker,US$4.00,2,US$2.00
GGOEGHGA118599,Google Blue Kids Sunglasses,Google,Google,US$4.00,1,US$4.00
GGOEAOCQ100399,Android Flex Journal White,Android,Office,US$3.84,2,US$1.92
GGOEGCKH148399,Google PNW Campus Sticker,Google,View All-Campus Collection,US$3.64,3,US$1.21
9203317,Chrome Dino Patch,(not set),New,US$3.60,1,US$3.60
9203318,Google Memegen Patch,(not set),New,US$3.60,1,US$3.60
GGOEGGOA017399,Maze Pen,Google,New,US$3.60,4,US$0.90
GGCOGOAC101259,#IamRemarkable Pen,(not set),New,US$3.50,2,US$1.75
GGOEGOAA172299,Google Ombre Pen,Google,Google Ombre Pen,US$3.50,2,US$1.75
GGOEGOAC123799,Google Pen Bright Blue,Google,New,US$3.50,2,US$1.75
GGOEGOAQ121299,Google Confetti Pen White,Google,Stationery,US$3.50,2,US$1.75
9184749,Android Large Removable Sticker Sheet,Android,Accessories,US$3.36,2,US$1.68
9184831,Google Light Pen Green,Google,New,US$3.36,2,US$1.68
9197365,Google Boulder Campus Lapel Pin,Google,View All-Campus Collection,US$3.36,1,US$3.36
9197566,Google PNW Campus Lapel Pin,Google,View All-Campus Collection,US$3.36,1,US$3.36
9197601,Google Kirkland Campus Lapel Pin,Google,View All-Campus Collection,US$3.36,1,US$3.36
GGOEACBA104599,Android SM S/F18 Sticker Sheet,Android,Small Goods,US$3.36,2,US$1.68
GGOEAFKA087599,Android Large Removable Sticker Sheet,Android,Collections,US$3.36,2,US$1.68
GGOEGCBC148599,Google Seattle Campus Lapel Pin,Google,View All-Campus Collection,US$3.36,1,US$3.36
GGOEGCBM142399,Google Austin Campus Lapel Pin,Google,View All-Campus Collection,US$3.36,1,US$3.36
GGOEGOAC089999,Google Light Pen Blue,Google,Writing Instruments,US$3.36,2,US$1.68
GGOEGOAH090199,Google Light Pen Green,Google,Apparel,US$3.36,2,US$1.68
GGOEGOAR090099,Google Light Pen Red,Google,Clearance,US$3.36,2,US$1.68
